num_points,std,avg_median_dev,width,linearity,circularity,radius,boundary_length,boundary_regularity,mean_curvature,ang_diff,iav,std_iav,distance,dist_num_points,occluded_right,occluded_left,label
8,0.0356751,0.0293521,0.101928,inf,0.000650484,0,0.107005,0.005638,24.723,2.28523,2.42312,1.50572,1.59422,0.199278,1,1,1
10,0.0427829,0.0349831,0.120391,0.015316,0.000596624,0,0.184672,0.0131676,31.6347,2.32298,3.42749,1.82866,1.35494,0.135494,1,0,1
8,0.0441913,0.0362712,0.11661,0.0133116,0.000490295,0,0.192546,0.0150695,33.4809,2.08602,3.30177,2.06115,1.68864,0.21108,1,1,1
8,0.0303893,0.0250607,0.0833606,0.00504656,0.00060245,0,0.101167,0.00536496,33.5504,2.36183,2.27405,1.50408,1.35662,0.169578,1,1,1
7,0.0334445,0.0274321,0.0912195,0.00540945,6.60979e-05,0,0.104623,0.00751376,27.061,2.117,2.71149,1.86474,1.68711,0.241015,1,1,1
8,0.0300129,0.024691,0.0836757,inf,0.000161635,0,0.0977697,0.00525352,29.3564,2.27545,2.75649,1.72716,1.36203,0.170254,1,1,1
5,0.0238582,0.0185646,0.0593382,0.00138315,0.000348251,0,0.0653798,0.00746397,19.851,1.7713,2.0377,1.88976,1.69852,0.339704,1,1,1
11,0.045072,0.0384767,0.130165,0.016601,0.000685301,0,0.182962,0.00811242,53.2223,2.45376,3.06799,1.54718,1.39846,0.127133,1,1,1
7,0.0330827,0.0269665,0.0903416,0.00517305,0.000522127,0,0.108492,0.00761649,29.3449,2.03287,2.66901,1.84604,1.70515,0.243593,1,1,1
12,0.0478854,0.0402912,0.142796,0.0217987,0.000318249,0,0.188218,0.00651121,50.5618,2.45722,3.30301,1.55646,1.42984,0.119153,1,1,1
10,0.044991,0.0388596,0.124072,0.0173682,0.00060049,0,0.186026,0.00869383,32.7713,2.32592,3.38004,1.79441,1.54818,0.154818,0,1,1
7,0.0347612,0.0301458,0.0872204,0.00622788,0.000164863,0,0.119667,0.00891618,21.0557,2.11497,2.95514,2.06267,1.63667,0.23381,1,1,1
6,0.0289171,0.0235427,0.07549,0.00743684,0.000150172,0,0.0897079,0.00732468,31.1544,1.90342,2.50218,1.95279,1.70731,0.284552,1,1,1
9,0.0441398,0.0384454,0.120122,3.86739,0.000486298,0,0.149514,0.00848285,15.0382,2.3845,2.91613,1.71369,1.6978,0.188644,1,1,1
7,0.0327481,0.0270934,0.0900488,0.00482109,0.000545193,0,0.102018,0.00657923,31.5768,2.16608,2.39103,1.65588,1.71827,0.245467,1,1,1
8,0.0405506,0.0343123,0.105052,inf,0.00125187,0,0.147939,0.0119972,25.5126,2.21079,2.95371,1.90316,1.70574,0.213218,0,1,1
7,0.0334448,0.0267146,0.0922414,0.00759147,0.000683669,0,0.102177,0.00658661,32.699,2.33438,2.19074,1.51825,1.72,0.245714,1,1,1
5,0.0277751,0.0218237,0.0629478,0.00296829,0.000113715,0,0.08544,0.0101879,15.9612,1.51715,2.61702,2.40436,1.69,0.338,1,1,1
12,0.0556889,0.046761,0.169107,0.0292314,0.00128459,0,0.212519,0.00718081,32.3932,2.54871,2.90672,1.39026,1.73401,0.144501,1,1,1
15,0.113989,0.0978323,0.302598,0.152746,0.00193068,0,0.367502,0.029449,25.9685,2.69355,2.37549,1.11992,1.81399,0.120933,1,1,1
5,0.0279225,0.0231916,0.0689343,0.00195742,0.0003836,0,0.08098,0.00970259,30.0988,1.78142,1.91109,1.78367,1.89772,0.379545,1,1,1
7,0.0368995,0.0293399,0.0990061,0.00693184,5.65181e-05,0,0.123201,0.0126829,18.0501,2.07739,2.93473,2.01923,1.70491,0.243558,1,0,1
6,0.0347296,0.028249,0.0863134,inf,0.00123244,0,0.134505,0.0150603,25.2706,1.81709,2.63645,2.08569,1.95463,0.325772,1,1,1
5,0.0254984,0.0196803,0.062617,0.0041678,0.000563561,0,0.0654521,0.00747586,14.409,1.89019,1.87413,1.7367,1.7,0.34,1,1,1
4,0.0224587,0.0174208,0.0518908,0.000961134,4.70594e-06,0,0.053559,0.00902153,7.19395,1.44206,1.76897,2.0451,1.93998,0.484995,1,1,1
7,0.0403206,0.0322082,0.104137,0.00767717,0.000284005,0,0.146127,0.0115664,26.1256,2.00911,3.03153,2.08337,1.72129,0.245899,1,1,1
5,0.0282421,0.0236699,0.0684136,0.0024958,2.93957e-05,0,0.0789506,0.00882703,10.4532,1.67813,2.37623,2.17362,1.94,0.388,1,1,1
7,0.033518,0.0271585,0.0919027,0.00476827,0.000490941,0,0.103906,0.0074951,16.2552,2.1186,2.55494,1.77798,1.73675,0.248107,1,1,1
5,0.0282156,0.0218129,0.0689676,0.00288604,0.000254534,0,0.0762796,0.00860354,16.115,1.78371,2.07407,1.93301,1.95,0.39,1,1,1
5,0.0288326,0.0221809,0.0712757,0.00218929,0.000703735,0,0.0738338,0.00836551,11.4397,1.89019,1.87421,1.73098,1.96,0.392,1,1,1
10,0.0471894,0.0394553,0.138947,0.0165651,0.000874523,0,0.172392,0.00696353,38.9361,2.37082,2.8731,1.53769,1.75046,0.175046,1,1,1
15,0.10169,0.0928762,0.264211,0.118503,0.00330545,0,0.370018,0.0272983,23.5634,2.69273,3.12414,1.47409,1.84756,0.123171,0,1,1
7,0.0360814,0.0289506,0.0991432,0.00540989,0.000155299,0,0.103009,0.00665813,14.0017,2.16978,2.41236,1.65408,1.8,0.257143,1,1,1
4,0.0243117,0.0188514,0.0553148,0.00130877,1.07703e-05,0,0.0605817,0.0110018,9.5888,1.35997,1.91115,2.21102,1.95998,0.489995,1,1,1
4,0.0267543,0.0216528,0.0595496,0.00115233,9.80579e-05,0,0.063427,0.0112458,13.0752,1.7077,1.38376,1.62429,1.96998,0.492495,1,1,1
4,0.0279278,0.0213639,0.0650584,0.00102149,2.29661e-06,0,0.0660363,0.0114086,3.87496,1.66017,1.43065,1.65301,1.96498,0.491245,1,1,1
4,0.0220811,0.0171041,0.0513114,0.000800682,5.67692e-15,0,0.0513127,0.00855212,0.253031,1.57516,1.56425,1.80624,1.95998,0.489995,1,1,1
12,0.0695551,0.0573369,0.217763,0.0445742,0.00106721,0,0.259702,0.012704,23.1215,2.60287,3.0494,1.44984,1.98498,0.165415,1,0,1
3,0.0122171,0.0081448,0.0244342,0.000148826,1.25313e-14,0,0.0244344,0.0070536,0.239167,1.05011,1.04429,1.80876,1.4,0.466667,1,1,1
5,0.0264907,0.0210842,0.0631467,0.0016735,6.09047e-05,0,0.0670555,0.00856673,16.4701,1.75406,2.13754,1.97385,1.39188,0.278377,1,1,1
6,0.0257,0.0210144,0.0646862,inf,6.10689e-06,0,0.0792504,0.00768498,18.7551,1.81572,2.82693,2.19096,1.38999,0.231664,1,1,1
7,0.0303829,0.0263373,0.0747524,0.00528294,0.000105659,0,0.106179,0.00793308,19.6048,2.00688,3.16028,2.16766,1.38584,0.197978,1,1,1
7,0.0303741,0.0263872,0.0747524,0.0054256,0.000195872,0,0.110256,0.00867491,32.4044,1.95856,3.17294,2.18049,1.3861,0.198014,1,1,1
8,0.0342524,0.0302871,0.0870002,inf,0.00063581,0,0.135355,0.00966354,29.3978,2.27722,2.96302,1.89203,1.38925,0.173656,1,1,1
6,0.0262113,0.0211293,0.0694407,0.00239805,4.42711e-05,0,0.071888,0.00601409,13.6204,2.10021,2.17765,1.69608,1.57073,0.261788,1,1,1
8,0.0321375,0.0272615,0.0884086,0.00619179,0.000178773,0,0.114878,0.007453,41.1354,2.23533,2.93917,1.83473,1.38813,0.173517,1,1,1
6,0.0264178,0.0212383,0.0694407,inf,0.000156985,0,0.0782529,0.00658466,25.145,1.89004,2.44613,1.91214,1.56818,0.261363,1,1,1
8,0.0336724,0.0294574,0.087607,inf,0.000105772,0,0.114789,0.0066041,16.3796,2.19299,3.16986,1.96953,1.39313,0.174141,1,1,1
6,0.0273653,0.0224612,0.0684983,0.00330669,0.000224188,0,0.0958004,0.0089108,42.9159,1.93802,2.58058,2.04996,1.55914,0.259857,1,1,1
7,0.0299876,0.0256539,0.0752713,0.00488931,7.02881e-05,0,0.107878,0.0094726,25.4086,1.98437,3.1529,2.16088,1.39722,0.199603,1,1,1
6,0.028201,0.0232375,0.06944,inf,0.000594819,0,0.0929601,0.00893874,21.0851,1.93802,2.29575,1.88223,1.57256,0.262093,1,1,1
11,0.0449384,0.0371602,0.129574,0.0186473,0.00105112,0,0.180634,0.00824128,35.478,2.42452,3.22347,1.62718,1.42,0.129091,1,1,1
5,0.022787,0.0177453,0.0548003,0.00155187,0.000522327,0,0.0678479,0.00758571,27.9445,1.88958,1.87538,1.81895,1.57,0.314,1,1,1
12,0.0470132,0.0400853,0.140563,0.021131,0.00183438,0,0.192278,0.00640898,44.683,2.56967,2.97978,1.41895,1.43989,0.11999,1,1,1
12,0.0803497,0.0671681,0.194208,0.0544071,0.00295804,0,0.298341,0.0271267,27.8458,2.56911,3.18278,1.72924,1.43045,0.119204,1,1,1
7,0.0286983,0.0231052,0.0747525,0.003267,0.000308553,0,0.0956504,0.00710058,38.5994,2.24924,2.42965,1.77533,1.41,0.201429,1,1,1
5,0.023331,0.0179624,0.0586627,0.00200254,8.6078e-05,0,0.0615537,0.00707569,23.9608,1.76499,2.04176,1.87191,1.57922,0.315844,1,1,1
7,0.0282509,0.0230569,0.0747518,0.0038049,0.000501947,0,0.107845,0.0094625,45.1674,1.98351,2.8457,1.98107,1.40437,0.200624,1,1,1
5,0.0232861,0.0192476,0.0551493,0.00187881,3.13744e-05,0,0.0678481,0.00758573,14.1554,1.6386,2.47344,2.26366,1.56829,0.313659,1,1,1
7,0.0276701,0.0233159,0.0738193,0.00369146,0.000179376,0,0.098738,0.00707922,47.4286,2.00643,2.84819,1.96256,1.40159,0.200227,1,1,1
6,0.0290876,0.0243569,0.0689346,0.00640159,0.000353496,0,0.111851,0.011348,38.4626,1.74792,2.91599,2.28719,1.56189,0.260315,1,1,1
7,0.027436,0.022433,0.0742336,0.00344293,0.000274694,0,0.0950464,0.00706752,44.4832,2.10417,2.69371,1.87363,1.4,0.2,1,1,1
6,0.0332259,0.027998,0.0789417,0.00695276,0.000645343,0,0.0957909,0.00888899,21.3062,1.99333,2.20366,1.83903,1.55998,0.259997,1,1,1
7,0.0294439,0.0237672,0.0789515,0.00370976,0.000812543,0,0.101871,0.00703738,34.1432,2.00492,2.64172,1.8515,1.39,0.198571,1,1,1
13,0.0563756,0.0477431,0.169619,0.0325676,0.0011228,0,0.233328,0.00815082,37.2482,2.69213,2.92816,1.37153,1.57653,0.121272,1,1,1
12,0.0967177,0.0779466,0.237899,0.10137,0.00390845,0,0.305206,0.0246719,18.1549,2.62527,3.23336,1.68915,1.40813,0.117344,1,1,1
5,0.0259789,0.0223239,0.0560457,0.00263567,0.000165712,0,0.0818545,0.0115541,16.152,1.62859,2.54748,2.37015,1.48954,0.297909,1,1,1
7,0.0268472,0.021276,0.0737149,0.00320517,0.000266037,0,0.0835181,0.00555728,25.607,2.05325,2.59056,1.79071,1.39,0.198571,1,1,1
7,0.0286735,0.0247157,0.0747521,0.00416464,0.000286204,0,0.0955978,0.00706686,27.0522,2.25023,2.5598,1.80042,1.40576,0.200823,1,1,1
8,0.0371225,0.0284968,0.100363,inf,0.000297362,0,0.151041,0.0216581,15.7557,2.10226,3.32051,2.05598,1.39166,0.173957,1,1,1
7,0.0293247,0.0254974,0.0754683,0.00483706,0.000297556,0,0.114525,0.00993502,39.1219,2.17929,2.7479,1.98925,1.38145,0.19735,1,1,1
7,0.0289001,0.0239374,0.075973,0.00407721,0.000416774,0,0.118929,0.0104719,33.9012,1.98215,2.88017,2.00027,1.38271,0.197529,1,1,1
6,0.026405,0.0213513,0.0638566,inf,4.65033e-05,0,0.0910236,0.0103525,30.2177,1.78645,2.96977,2.30381,1.37093,0.228488,1,1,1
9,0.0352338,0.030023,0.0977184,0.00749741,0.000697332,0,0.127924,0.00832627,23.2956,2.31827,2.91842,1.72146,1.39101,0.154557,1,1,1
8,0.0375527,0.0335553,0.0949471,0.00727868,0.000521091,0,0.127273,0.00933157,24.9646,2.27808,2.97725,1.89268,1.39641,0.174552,1,1,1
12,0.0594639,0.0485319,0.179323,0.03466,0.00164155,0,0.214929,0.0109783,25.1034,2.56939,2.91766,1.3974,1.35678,0.113065,1,1,1
6,0.0277247,0.0224728,0.0678523,inf,0.000305026,0,0.103063,0.0114347,22.458,1.90266,2.75555,2.16826,1.38198,0.230329,1,1,1
9,0.0328725,0.0265599,0.0972219,0.00665941,0.000629632,0,0.107285,0.00591211,18.2413,2.33414,2.73201,1.56776,1.32,0.146667,1,1,1
10,0.0348133,0.0291632,0.101499,0.00838797,0.0025369,0,0.128219,0.00569633,52.1658,2.37024,2.79011,1.5131,1.22919,0.122919,1,1,1
11,0.0345656,0.028865,0.102069,0.0103847,0.0027615,0,0.150551,0.006064,65.943,2.40668,2.9414,1.517,1.16211,0.105646,1,1,1
8,0.0378628,0.032396,0.0949471,inf,0.000461688,0,0.126138,0.00801594,28.576,2.27634,2.88939,1.88153,1.39313,0.174141,1,1,1
10,0.0312143,0.0260918,0.091239,0.00701413,0.00157045,0,0.135815,0.00637886,57.2714,2.52026,2.5858,1.4404,1.14969,0.114969,1,1,1
6,0.0277399,0.0221305,0.0642712,0.00310261,2.24688e-05,0,0.0952518,0.0110534,20.6189,1.7312,3.10721,2.40911,1.37463,0.229105,1,1,1
9,0.0276662,0.0226364,0.0798498,3.67749,0.000523243,0,0.0997126,0.00461812,44.5115,2.36245,2.80097,1.61519,1.12913,0.125459,1,1,1
8,0.035429,0.0310684,0.0848969,inf,0.000422609,0,0.14273,0.0109921,34.826,2.12755,3.3166,2.08997,1.36519,0.170648,1,1,1
10,0.0315127,0.0261987,0.0904586,0.00834313,0.000444414,0,0.13537,0.00773411,65.3056,2.31605,3.28528,1.75029,1.12689,0.112689,1,1,1
9,0.0341532,0.0290463,0.0942288,0.0119205,0.000211977,0,0.128407,0.0089553,23.4277,2.20113,3.33979,1.90392,1.33223,0.148026,1,1,1
10,0.030968,0.0266014,0.0896783,0.00711606,0.000840215,0,0.121824,0.00561076,44.9065,2.36178,2.99007,1.61468,1.124,0.1124,0,1,1
14,0.0562049,0.0479014,0.170649,0.203566,0.00160186,0,0.214821,0.00582684,36.2906,2.75202,2.70826,1.18684,1.31727,0.0940909,1,1,1
21,0.0779303,0.0713832,0.22358,0.410971,0.0153824,0,0.366897,0.0122105,41.6145,2.77644,2.91511,1.13893,1.16786,0.0556125,1,1,1
10,0.0325686,0.0282029,0.092539,0.0080159,0.000663041,0,0.112539,0.00558349,38.5314,2.52026,2.60194,1.41798,1.10237,0.110237,1,1,1
10,0.0304944,0.0253899,0.0896779,0.00686936,0.000601556,0,0.117878,0.00448863,66.5945,2.36178,2.91245,1.56163,1.1278,0.11278,1,1,1
11,0.033266,0.0292813,0.09546,0.0103555,0.000347642,0,0.122303,0.00535023,37.9567,2.42808,3.27214,1.63458,1.0445,0.0949544,1,1,1
11,0.03361,0.028273,0.0995187,0.00957418,0.000917719,0,0.139903,0.0053094,57.7216,2.43346,3.09775,1.55603,1.12,0.101818,1,1,1
10,0.034802,0.0306379,0.084801,0.0107069,0.000486496,0,0.157317,0.0109265,39.9893,2.2725,3.76809,2.0028,1.03718,0.103718,1,1,1
10,0.0317509,0.0278584,0.0901841,0.00728878,0.00102142,0,0.138711,0.00760418,56.7657,2.36044,2.98894,1.61609,1.10673,0.110673,1,1,1
9,0.0308181,0.0276224,0.0756967,3.46913,0.000550601,0,0.14368,0.0104616,38.5155,2.21777,3.56561,2.03708,1.03886,0.115429,1,1,1
11,0.0344941,0.0306895,0.0960475,0.0113655,0.000608444,0,0.137349,0.00525223,33.9294,2.47477,3.10342,1.61738,1.07,0.0972727,1,1,1
10,0.0356481,0.0305827,0.0855864,0.0110232,0.000401464,0,0.157803,0.010922,40.2792,2.30484,3.74074,1.99802,1.04955,0.104955,1,1,1
14,0.0454169,0.0397462,0.127726,0.0279882,0.00100352,0,0.223411,0.00999858,37.6674,2.51841,3.69936,1.61192,1.02227,0.0730195,1,1,1
24,0.0899345,0.0858589,0.238919,0.162372,0.00824496,0,0.430968,0.0167808,49.218,2.83486,3.49256,1.28206,0.937403,0.0390585,1,1,1
14,0.037682,0.0333199,0.107089,inf,0.00231881,0,0.210742,0.00808298,57.391,2.76991,2.8174,1.45627,0.856493,0.0611781,1,0,1
10,0.0331184,0.0291258,0.0871243,0.00981681,0.000447888,0,0.14387,0.00878066,33.2581,2.39348,3.39304,1.85505,1.04528,0.104528,1,1,1
15,0.0366735,0.0316074,0.111283,0.0164428,0.00249322,0,0.155751,0.00549085,34.4869,2.60153,3.37531,1.42662,0.891329,0.059422,1,1,1
9,0.0279492,0.0239865,0.0746851,3.20535,0.000361444,0,0.134314,0.00913243,47.9876,2.1824,3.39304,1.94537,1.04314,0.115905,1,1,1
12,0.033332,0.0289872,0.0896493,0.01168,0.000183329,0,0.137018,0.00569108,27.7647,2.44715,3.7669,1.76876,0.90122,0.0751016,1,1,1
10,0.0322395,0.0272781,0.0855962,0.0109577,0.000967387,0,0.129527,0.00722684,45.34,2.40578,3.1956,1.77591,1.04429,0.104429,1,1,1
12,0.0347512,0.0309624,0.0977922,0.0132351,0.000643403,0,0.16148,0.00649413,36.3166,2.52415,3.51471,1.70678,0.910266,0.0758555,0,1,1
11,0.0326122,0.0268809,0.0959648,0.0138813,0.000342576,0,0.125154,0.00536617,44.5187,2.39733,3.14552,1.5842,1.03002,0.0936384,1,1,1
13,0.0361086,0.0324024,0.0978142,0.0154862,0.000386941,0,0.140012,0.00562795,35.0804,2.5925,3.42987,1.62026,0.907962,0.0698432,1,1,1
21,0.0598662,0.0510362,0.189999,0.0706914,0.00107399,0,0.249599,0.00407466,42.5403,2.75776,3.63158,1.21634,1.04663,0.0498396,1,1,1
19,0.0888231,0.0736721,0.227621,0.143834,0.00461557,0,0.329031,0.0180377,42.9434,2.77592,3.54872,1.46179,0.927064,0.0487929,1,0,1
5,0.104254,0.0787175,0.265697,0.0259964,0.000458602,0,0.266262,0.029886,0.802252,1.89165,1.87152,1.70946,6.47,1.294,1,1,1
9,0.0277386,0.0242338,0.0750048,0.0186653,0.000710498,0,0.125673,0.0073632,53.4702,2.32345,2.56556,1.58538,1.06067,0.117852,1,1,1
12,0.0363486,0.0323924,0.0896493,0.013747,0.00077003,0,0.158586,0.00908405,24.7425,2.47199,3.80437,1.80431,0.903645,0.0753037,1,1,1
12,0.0389093,0.0322579,0.115471,0.0155935,0.000404707,0,0.189061,0.00882675,61.5652,2.58856,3.39034,1.65865,1.05305,0.0877541,1,1,1
12,0.0336937,0.0291503,0.0978142,0.0107362,0.00054329,0,0.144136,0.00694425,43.658,2.52415,3.4678,1.66901,0.90361,0.0753008,1,0,1
11,0.0307595,0.0265328,0.0899761,0.00827917,0.001396,0,0.137191,0.00614318,47.4247,2.42418,2.96401,1.52021,1.01369,0.092154,1,1,1
12,0.0321753,0.0282462,0.0912527,0.0106233,0.000487586,0,0.13827,0.00568937,44.3985,2.52379,3.40571,1.63693,0.902543,0.0752119,1,1,1
10,0.0284017,0.0239067,0.0808752,0.00621134,0.000312053,0,0.102487,0.00549834,35.6521,2.60388,2.59172,1.47365,1.02162,0.102162,1,1,1
14,0.0384617,0.0330235,0.117818,inf,0.00255473,0,0.199568,0.0066475,37.6315,2.63647,3.27272,1.44485,0.905464,0.064676,0,1,1
9,0.0268108,0.0234534,0.072591,2.25703,0.00049529,0,0.124435,0.00635171,58.7903,2.22974,3.10084,1.81221,1.02954,0.114393,1,1,1
23,0.0560988,0.0491246,0.177055,0.0653668,0.00412855,0,0.298914,0.00571374,66.6957,2.87352,2.98091,1.04971,0.897404,0.0390176,1,1,1
9,0.0287597,0.0237826,0.0828702,1.60337,0.00142713,0,0.116007,0.00672783,44.9235,2.35839,2.51746,1.47489,1.04,0.115556,1,1,1
18,0.0451602,0.0404563,0.136526,0.0334719,0.0015548,0,0.21862,0.00578153,53.8054,2.69429,3.52749,1.3177,0.8973,0.04985,1,1,1
22,0.0798235,0.0739416,0.206499,0.141963,0.0104703,0,0.335685,0.00958385,44.3793,2.77145,3.67739,1.38664,0.924582,0.0420264,1,1,1
14,0.0396961,0.0348383,0.116247,inf,0.00160149,0,0.185928,0.00607125,48.1067,2.70062,2.94948,1.42677,0.990751,0.0707679,1,1,1
9,0.0284692,0.0239244,0.0752926,2.62033,0.00104316,0,0.111971,0.00573132,62.1451,2.44865,2.53755,1.61219,1.04,0.115556,1,1,1
13,0.0442348,0.0369086,0.121836,0.0190367,0.000484932,0,0.20661,0.00982071,34.2376,2.66473,3.44384,1.67728,1.02174,0.0785952,1,0,1
9,0.027066,0.0233496,0.0759658,2.66277,0.00065426,0,0.112036,0.00574762,37.7629,2.26548,2.97138,1.7343,1.03483,0.114981,1,1,1
9,0.0303618,0.0271828,0.0782164,2.69461,0.00086836,0,0.14127,0.00813729,30.1298,2.57785,2.54509,1.62114,1.02,0.113333,1,1,1
11,0.0369508,0.0309385,0.110202,0.0123272,0.00192654,0,0.183039,0.00992989,51.9946,2.38583,3.12661,1.60874,1.04513,0.0950121,1,1,1
10,0.0309615,0.0273857,0.0834388,0.00843815,0.000315483,0,0.116356,0.00558166,30.3916,2.35445,3.41158,1.81706,1.02538,0.102538,1,1,1
18,0.0545946,0.0464242,0.163039,0.0472293,0.00129925,0,0.274156,0.00650061,57.5434,2.79989,3.37228,1.38394,1.07063,0.0594794,1,1,1
10,0.032747,0.0295588,0.0832307,0.00961078,0.000353786,0,0.13776,0.00695817,39.1222,2.32347,3.55795,1.90313,1.0222,0.10222,1,1,1
17,0.0506206,0.0424256,0.162522,0.0374252,0.00281364,0,0.204364,0.00609722,42.0458,2.65946,3.24575,1.25654,1.13,0.0664706,1,1,1
10,0.0333678,0.0281591,0.0946072,0.00816861,0.000324743,0,0.130784,0.00880197,27.5032,2.52069,3.06384,1.69051,1.03434,0.103434,1,0,1
8,0.0298357,0.0249379,0.0842494,0.00429107,0.000262035,0,0.0966928,0.00521757,42.4309,2.27454,2.30856,1.46056,1.34499,0.168123,0,1,1
10,0.0322778,0.027485,0.0863602,0.00898004,0.000218048,0,0.143195,0.00880184,54.733,2.39322,3.49227,1.87928,1.03659,0.103659,1,1,1
7,0.0257861,0.0207958,0.0711219,0.00283494,0.000524888,0,0.0813395,0.00545206,31.4341,2.14942,2.38973,1.6541,1.34,0.191429,1,1,1
12,0.0381161,0.0337876,0.105541,0.0152073,0.000484864,0,0.162167,0.00820315,58.4727,2.53106,3.47127,1.66483,1.04202,0.0868349,1,1,1
6,0.0229286,0.0182215,0.0622015,0.00149237,0.000653129,0,0.0662483,0.00570045,17.1036,2.10082,2.07822,1.64184,1.34999,0.224998,1,1,1
10,0.0327086,0.0281263,0.0857778,0.0101931,0.000401562,0,0.13698,0.0105212,34.7401,2.35725,3.46028,1.84798,1.05258,0.105258,1,1,1
4,0.0198827,0.0150304,0.0466564,0.000436464,4.7581e-05,0,0.0508314,0.00969193,26.1079,1.66027,1.4028,1.64043,1.36711,0.341778,1,1,1
12,0.0347025,0.0288697,0.106483,0.0115728,0.000372811,0,0.124967,0.00500617,26.2526,2.53136,3.00685,1.42981,1.07929,0.0899412,0,1,1
7,0.0269668,0.021805,0.0726772,0.00345373,0.000837319,0,0.0827662,0.00550961,33.1091,2.15046,2.38629,1.67919,1.37,0.195714,1,1,1
14,0.0425989,0.0364538,0.129079,inf,0.000535911,0,0.182359,0.00659655,51.5149,2.58707,3.19502,1.38826,1.10999,0.079285,1,0,1
8,0.0305094,0.0252239,0.0830646,inf,0.000486651,0,0.102208,0.00646589,31.7652,2.49174,1.92296,1.26853,1.36999,0.171248,1,1,1
11,0.0367558,0.0308022,0.106431,0.0122647,0.000647318,0,0.169458,0.00703717,50.5403,2.44005,3.15504,1.59453,1.2,0.109091,1,0,1
15,0.0717514,0.0597729,0.188536,0.0588244,0.00104052,0,0.272476,0.0181332,33.951,2.65884,3.26752,1.54617,1.26147,0.0840981,1,1,1
18,0.0881364,0.0786363,0.253612,0.111838,0.00742938,0,0.340541,0.0159811,32.4122,2.72937,3.3112,1.28533,1.27313,0.0707297,1,1,1
14,0.0743201,0.0646779,0.196825,inf,0.0022332,0,0.256581,0.0167441,26.4647,2.62633,2.96882,1.38712,1.26714,0.0905103,1,1,1
15,0.0761873,0.0647173,0.199824,0.0660613,0.00137215,0,0.284819,0.018407,35.2177,2.68372,3.21778,1.48282,1.2577,0.0838468,1,1,1
16,0.0812434,0.0719731,0.228016,0.0814411,0.0058693,0,0.297112,0.0157264,21.1666,2.69223,3.04081,1.26552,1.27627,0.0797669,1,1,1
15,0.0772478,0.0690712,0.205488,0.0683707,0.0041506,0,0.276119,0.014637,32.0004,2.68372,2.89898,1.31589,1.27562,0.085041,1,1,1
16,0.0789518,0.0689582,0.214399,inf,0.00394229,0,0.298708,0.0141861,39.0748,2.66613,3.05981,1.33635,1.26979,0.079362,1,1,1
15,0.0776758,0.0689102,0.198847,0.0696991,0.00282487,0,0.270522,0.0231674,32.3874,2.73028,2.68445,1.31285,1.27215,0.08481,1,1,1
18,0.0832565,0.0738605,0.22808,0.100758,0.00502575,0,0.325689,0.013462,36.8389,2.76149,2.97745,1.2421,1.27134,0.0706297,0,1,1
17,0.0828607,0.0744238,0.22808,0.10951,0.00597534,0,0.311188,0.0130536,36.8065,2.80514,2.8615,1.26452,1.27688,0.0751106,0,1,1
16,0.0773216,0.0670487,0.212576,inf,0.00296308,0,0.298353,0.0136681,46.3143,2.7568,2.89794,1.33691,1.27131,0.0794571,0,1,1
16,0.0790802,0.0691507,0.202947,inf,0.0032572,0,0.319443,0.0200586,33.0276,2.75653,2.86702,1.37252,1.26418,0.0790113,1,1,1
16,0.0814176,0.0739734,0.209049,0.0826647,0.00567374,0,0.317429,0.0222687,48.9489,2.6457,2.94496,1.39763,1.28135,0.0800841,1,1,1
16,0.0792809,0.0709559,0.202947,inf,0.00374299,0,0.286833,0.0180313,34.9717,2.71003,2.86134,1.3951,1.2762,0.0797624,1,1,1
15,0.0776468,0.0692864,0.199824,0.0692572,0.00331722,0,0.297111,0.0228564,33.6007,2.61166,2.99173,1.43481,1.28173,0.0854487,1,1,1
17,0.0808755,0.0708535,0.218476,0.104552,0.00314421,0,0.323021,0.0216492,31.763,2.67503,3.0772,1.33364,1.26625,0.0744853,0,1,1
17,0.0798583,0.0715965,0.206991,0.102621,0.00512735,0,0.299462,0.0168997,41.4541,2.77722,2.79727,1.35637,1.272,0.0748233,1,1,1
18,0.0833935,0.0749421,0.222365,0.10111,0.00602987,0,0.343004,0.0193154,44.7895,2.80028,2.88585,1.25885,1.27192,0.0706621,1,1,1
18,0.0848994,0.0759352,0.216959,0.105085,0.00374621,0,0.346928,0.0257517,34.3701,2.75895,2.90628,1.37202,1.26929,0.0705161,1,1,1
19,0.0895583,0.0803587,0.232292,0.123535,0.00767905,0,0.346754,0.0150706,26.975,2.77955,2.86488,1.30707,1.27992,0.0673642,1,1,1
6,0.0262425,0.0218076,0.0616792,0.00337149,7.03792e-05,0,0.0863564,0.00873147,21.2327,1.81413,2.9222,2.28407,1.37317,0.228862,1,1,1
10,0.0342081,0.0293928,0.0981495,0.00997539,0.00202208,0,0.153087,0.00755756,51.3151,2.41277,2.83611,1.56576,1.23999,0.123999,0,1,1
6,0.0263419,0.0211685,0.06211,inf,2.27806e-05,0,0.0918946,0.011162,17.225,1.73173,3.06695,2.37721,1.3802,0.230034,1,1,1
9,0.03008,0.0246228,0.0874726,0.0062147,0.000254005,0,0.0982752,0.00450965,29.5745,2.36758,2.70541,1.55157,1.24,0.137778,1,1,1
